timeseries_id,timestamp_created,source,category,contributor,name,description,sampling_unit,sampling_rate
0010d506-3879-11e8-8680-0242ac120002,"2018-04-05 02:28:17","Physionet: CHFDB",ECG,,MD_chfdb_chf14_seg088_SNIP_16608-18607,,,
001772f3-3878-11e8-8680-0242ac120002,"2018-04-05 02:21:08","Physionet: CHFDB",ECG,,MD_chfdb_chf09_seg022_SNIP_15646-19045,,,
003b6644-3878-11e8-8680-0242ac120002,"2018-04-05 02:21:08","Physionet: NSRDB",ECG,,MD_nsrdb_nsr16420_seg016_SNIP_8021-18920,,,
003c9e47-387a-11e8-8680-0242ac120002,"2018-04-05 02:35:27","Physionet: NSRDB",ECG,,MD_nsrdb_nsr19830_seg026_SNIP_11245-16744,,,
0047492a-3877-11e8-8680-0242ac120002,"2018-04-05 02:13:59","Physionet: CHFDB",ECG,,MD_chfdb_chf10_seg096_SNIP_14473-18572,,,
0053297a-387a-11e8-8680-0242ac120002,"2018-04-05 02:35:27","Physionet: NSRDB",ECG,,MD_nsrdb_nsr17052_seg063_SNIP_3285-16584,,,
0066a1a0-387a-11e8-8680-0242ac120002,"2018-04-05 02:35:27","Physionet: NSRDB",ECG,,MD_nsrdb_nsr16786_seg007_SNIP_14807-17206,,,
006872e4-3879-11e8-8680-0242ac120002,"2018-04-05 02:28:18","Physionet: NSRDB",ECG,,MD_nsrdb_nsr18177_seg042_SNIP_2098-3997,,,
007bc16c-3878-11e8-8680-0242ac120002,"2018-04-05 02:21:09","Physionet: CHFDB",ECG,,MD_chfdb_chf06_seg065_SNIP_1062-9561,,,
00828409-3879-11e8-8680-0242ac120002,"2018-04-05 02:28:18","Physionet: NSRDB",ECG,,MD_nsrdb_nsr19090_seg003_SNIP_3880-7079,,,
